"chrom","chromStart","chromEnd","strand","name"
"4",126435012,126468583,"-","Ago1"
"4",126489541,126533472,"-","Ago4"
"4",126556935,126593903,"+","Clspn"
"4",126609818,126614371,"+","5730409E04Rik"
"4",126677630,126709714,"+","Psmb2"
"4",126716006,126736240,"-","Tfap2e"
"4",126743750,126753438,"-","Ncdn"
"4",126753544,126870070,"+","AU040320"
"4",126861939,126968135,"-","Zmym4"
"4",127021324,127037013,"+","Sfpq"
"4",127033731,127049398,"+","Gm12940"
"4",127047094,127061152,"-","Zmym1"
"4",127077383,127124372,"+","Zmym6"
"4",127123691,127129644,"+","Tmem35b"
"4",127169204,127237022,"+","Dlgap3"
"4",127243784,127247809,"+","Smim12"
"4",127311421,127314039,"-","Gja4"
"4",127325235,127330844,"-","Gjb3"
"4",127351086,127354081,"-","Gjb4"
"4",127354809,127358181,"-","Gjb5"
"4",127927592,127970951,"-","CK137956"
"4",127987857,128567656,"+","Csmd2"
"4",128260212,128260957,"-","Hmgb4"
"4",128583539,128610098,"-","Zscan20"
"4",128615443,128618619,"-","Tlr12"
"4",128654702,128752881,"+","Phc2"
"4",128755364,128769298,"+","A3galt2"
"4",128773088,128806045,"-","Zfp362"
"4",128883580,128911328,"+","Trim62"
"4",128930233,128962442,"-","Azin2"
"4",128991958,129011529,"+","Ak2"
"4",129058271,129085886,"+","Rnf19b"
"4",129105548,129111626,"+","Tmem54"
"4",129111570,129122036,"-","Hpca"
"4",129136999,129144593,"+","Fndc5"
"4",129148005,129189727,"-","S100pbp"
"4",129189760,129219607,"+","Yars"
"4",129219578,129261404,"-","C77080"
"4",129287617,129308559,"+","Sync"
"4",129307100,129335370,"-","Rbbp4"
"4",129335695,129354547,"+","Zbtb8os"
"4",129353628,129378116,"-","Zbtb8a"
"4",129425765,129440853,"-","Zbtb8b"
"4",129461581,129488498,"+","Bsdc1"
"4",129489014,129491022,"-","Tssk3"
"4",129491190,129491956,"+","Fam229a"
"4",129513581,129515985,"+","Marcksl1"
"4",129516104,129542713,"-","Hdac1"
"4",129548344,129573641,"-","Lck"
"4",129576815,129578549,"-","Fam167b"
"4",129591960,129600648,"-","Eif3i"
"4",129600668,129624059,"+","Tmem234"
"4",129608331,129614257,"-","Dcdc2b"
"4",129615126,129619099,"-","Iqcc"
"4",129619274,129623947,"-","Ccdc28b"
"4",129626078,129641065,"-","Txlna"
"4",129643980,129672767,"-","Kpna6"
"4",129676355,129696838,"-","Tmem39b"
"4",129703164,129742303,"-","Khdrbs1"
"4",129811219,129850003,"+","Ptp4a2"
"4",129929249,129957115,"+","Spocd1"
"4",129984870,130022633,"+","Adgrb2"
"4",130047840,130099283,"+","Col16a1"
"4",130102558,130128135,"+","Pef1"
"4",130130217,130139359,"-","Hcrtr1"
"4",130164454,130175122,"-","Tinagl1"
"4",130209109,130222401,"-","Gm853"
"4",130253495,130279205,"-","Serinc2"
"4",130308162,130308674,"-","Gm10570"
"4",130308595,130315463,"+","Fabp3"
"4",130315383,130359943,"-","Zcchc17"
"4",130360132,130390026,"+","Snrnp40"
"4",130531602,130574173,"-","Nkain1"
"4",130663321,130781564,"+","Pum1"
"4",130792537,130826319,"+","Sdc3"
"4",130913125,130936141,"+","Laptm5"
"4",130944385,130955475,"+","Matn1"
"4",131768457,131838288,"-","Ptpru"
"4",131843470,131867786,"+","Mecr"
"4",131873617,131901706,"+","Srsf4"
"4",131899478,131920029,"-","Gm12992"
"4",131921771,131923140,"+","Tmem200b"
"4",131923413,132075321,"-","Epb41"
"4",132074697,132076992,"+","Gm10300"
"4",132110726,132144486,"-","Oprd1"
"4",132184912,132212303,"-","Ythdf2"
"4",132221025,132261602,"-","Gmeb1"
"4",132274375,132295766,"+","Taf12"
"4",132302197,132303385,"-","Rab42"
"4",132311763,132329538,"-","Trnau1ap"
"4",132331919,132353605,"-","Rcc1"
"4",132348014,132353686,"-","Snhg3"
"4",132355923,132422489,"-","Phactr4"
"4",132458731,132463921,"-","Med18"
"4",132492032,132510501,"-","Sesn2"
"4",132530555,132533659,"-","Atpif1"
"4",132535550,132553742,"+","Dnajc8"
"4",132564067,132582683,"+","Ptafr"
"4",132638987,132724765,"+","Eya3"
"4",132724897,132732546,"-","Xkr8"
"4",132732966,132757252,"-","Smpdl3b"
"4",132768332,132778752,"+","Rpa2"
"4",132781843,132796387,"-","Themis2"
"4",132826929,132843169,"-","Ppp1r8"
"4",132853501,132884509,"-","Stx12"
"4",132899213,132922558,"-","Fam76a"
"4",132974095,133001910,"+","Fgr"
"4",133011260,133078110,"+","Ahdc1"
"4",133130505,133199756,"+","Wasf2"
"4",133209340,133212536,"-","Gpr3"
"4",133212131,133224555,"+","Cd164l2"
"4",133240818,133252929,"+","Map3k6"
"4",133253090,133263113,"-","Sytl1"
"4",133266045,133277792,"-","Tmem222"
"4",133292459,133353481,"-","Wdtc1"
"4",133369706,133423702,"+","Slc9a1"
"4",133480132,133487938,"+","Tent5b"
"4",133491100,133498550,"-","Trnp1"
"4",133518963,133530790,"+","Kdf1"
"4",133532542,133545996,"-","Nudc"
"4",133553376,133556536,"+","Nr0b2"
"4",133574745,133584243,"+","Gpatch3"
"4",133584362,133591735,"+","Gpn2"
"4",133600556,133602168,"-","Sfn"
"4",133605299,133650154,"-","Zdhhc18"
"4",133660387,133672647,"-","Pigv"
"4",133679008,133756769,"-","Arid1a"
"4",133847290,133887797,"-","Rps6ka1"
"4",133964738,133968650,"-","Hmgn2"
"4",133969028,134000918,"-","Dhdds"
"4",134003330,134018841,"-","Lin28a"
"4",134018147,134019869,"+","Gm13061"
"4",134053838,134058996,"+","Zfp683"
"4",134060815,134092504,"+","Crybg2"
"4",134082448,134095082,"-","Cd52"
"4",134102570,134127593,"+","Ubxn11"
"4",134127406,134128789,"-","Sh3bgrl3"
"4",134129858,134187112,"-","Cep85"
"4",134190804,134203004,"-","Gm7534"
"4",134211970,134227383,"-","Catsper4"
"4",134228041,134238399,"-","Cnksr1"
"4",134243289,134245592,"-","Zfp593"
"4",134243662,134245873,"+","E130218I03Rik"
"4",134246935,134250042,"+","Gm30191"
"4",134251110,134254106,"-","Grrp1"
"4",134275002,134287895,"-","Pdik1l"
"4",134315120,134329629,"+","Trim63"
"4",134343181,134354484,"+","Slc30a2"
"4",134356372,134383850,"-","Extl1"
"4",134396320,134427413,"+","Pafah2"
"4",134468320,134473843,"+","Stmn1"
"4",134496697,134510235,"+","Paqr7"
"4",134510999,134523927,"+","Aunip"
"4",134525550,134535387,"-","Mtfr1l"
"4",134537892,134552166,"-","Selenon"
"4",134561690,134704290,"-","Man1c1"
"4",134741554,134768024,"-","Ldlrap1"
"4",134802759,134853345,"-","Maco1"
"4",134864536,134896172,"+","Rhd"
"4",134897849,134915024,"-","Tmem50a"
"4",134923592,134927671,"+","Rsrp1"
"4",134930898,134937548,"+","Syf2"
"4",135120652,135177990,"+","Runx3"
"4",135213969,135272814,"-","Clic4"
"4",135320484,135353321,"-","Srrm1"
"4",135369576,135398227,"-","Ncmap"
"4",135412308,135433853,"-","Rcan3"
"4",135445420,135495038,"-","Nipal3"
"4",135494790,135537803,"+","Stpg1"
"4",135541888,135573630,"-","Grhl3"
"4",135686287,135708181,"+","Ifnlr1"
"4",135728172,135752140,"+","Il22ra1"
"4",135759715,135815564,"+","Myom3"
"4",135855747,135869908,"+","Srsf10"
"4",135870918,135873850,"-","Pnrc2"
"4",135895394,135920207,"+","Cnr2"
"4",135920735,135940311,"+","Fuca1"
"4",135946448,135962617,"+","Hmgcl"
"4",135963727,135968178,"+","Gale"
"4",135968224,135972626,"-","Lypla2"
"4",135975460,135987264,"-","Pithd1"
"4",136003368,136021763,"-","Eloa"
"4",136028265,136053428,"-","Rpl11"
"4",136143497,136145755,"+","Id3"
"4",136172394,136196057,"+","E2f2"
"4",136206365,136245216,"+","Asap3"
"4",136247729,136274898,"+","Tcea3"
"4",136284683,136293942,"+","Zfp46"
"4",136310942,136359447,"+","Hnrnpr"
"4",136423524,136444398,"+","Htr1d"
"4",136462250,136463977,"+","6030445D17Rik"
"4",136469761,136554780,"+","Luzp1"
"4",136550540,136602723,"-","Kdm1a"
"4",136610437,136613226,"+","Tex46"
"4",136622621,136639110,"+","Lactbl1"
"4",136647539,136835988,"-","Ephb2"
"4",136880129,136886187,"-","C1qb"
"4",136889804,136893065,"-","C1qc"
"4",136895917,136898803,"-","C1qa"
"4",136929419,136956816,"-","Epha8"
"4",136979732,137048801,"-","Zbtb40"
"4",137277489,137299726,"+","Wnt4"
"4",137319696,137357720,"-","Cdc42"
"4",137401554,137409791,"-","Cela3a"
"4",137420999,137430540,"-","Cela3b"
"4",137453284,137455461,"+","1700013G24Rik"
"4",137468769,137570630,"+","Hspg2"
"4",137572083,137574569,"-","Ldlrad2"
"4",137593755,137658537,"+","Usp48"
"4",137664726,137729861,"+","Rap1gap"
"4",137741733,137796384,"-","Alpl"
"4",137862237,137965229,"+","Ece1"
"4",137993022,138208508,"+","Eif4g3"
"4",138216296,138244683,"+","Hp1bp3"
"4",138250403,138261332,"+","Sh2d5"
"4",138250435,138301967,"+","Kif17"
"4",138304730,138312628,"+","Ddost"
"4",138313409,138326307,"-","Pink1"
"4",138338424,138367992,"-","Cda"
"4",138394092,138396528,"-","Fam43b"
"4",138434671,138442265,"+","Mul1"
"4",138454314,138460123,"+","Camk2n1"
"4",138565360,138635884,"-","Vwa5b1"
"4",138709837,138737167,"-","Ubxn10"
"4",138724792,138746132,"+","Pla2g2c"
"4",138750533,138757626,"-","Pla2g2f"
"4",138775735,138782046,"+","Pla2g2d"
"4",138799244,138863482,"-","Pla2g5"
"4",138870992,138873964,"-","Gm13030"
"4",138877942,138882817,"+","Pla2g2e"
"4",138895379,138913945,"-","Otud3"
"4",138967112,138968360,"+","Rnf186"
"4",138972888,139059171,"+","Tmco4"
"4",139061108,139075570,"-","Htr6"
"4",139082284,139092993,"-","Nbl1"
"4",139101814,139131113,"-","Minos1"
"4",139192899,139291818,"+","Capzb"
"4",139294029,139310708,"-","Pqlc2"
"4",139310744,139318426,"+","Akr7a5"
"4",139347435,139352576,"-","Mrto4"
"4",139352587,139378730,"+","Emc1"
"4",139352609,139489588,"+","Ubr4"
"4",139530548,139620382,"+","Iffo2"
"4",139603186,139662691,"+","Gm21969"
"4",139622866,139649690,"+","Aldh4a1"
"4",139653538,139670280,"+","Tas1r2"
"4",139737062,139833528,"-","Pax7"
"4",139960220,139968026,"-","Klhdc7a"
"4",140026846,140246784,"-","Igsf21"
"4",140514485,140666012,"-","Arhgef10l"
"4",140700541,140723220,"+","Rcc2"
"4",140727355,140742643,"-","Padi6"
"4",140745865,140774236,"-","Padi4"
"4",140785365,140810648,"-","Padi3"
"4",140810993,140817511,"+","Gm13032"
"4",140812983,140845778,"-","Padi1"
"4",140906344,140952586,"+","Padi2"
"4",140961203,140979193,"+","Sdhb"
"4",140986873,141007330,"+","Atp13a2"
"4",141010418,141015984,"+","Mfap2"
"4",141016637,141060550,"-","Crocc"
"4",141066512,141078357,"-","Necap2"
"4",141088333,141112760,"+","Spata21"
"4",141113001,141139775,"-","Szrd1"
"4",141147913,141204062,"+","Fbxo42"
"4",141213956,141226756,"+","Rsg1"
"4",141239499,141257564,"+","Arhgef19"
"4",141301240,141329384,"+","Epha2"
"4",141368220,141384175,"+","Fam131c"
"4",141384610,141398724,"-","Clcnka"
"4",141404353,141416014,"-","Clcnkb"
"4",141420779,141425311,"+","Hspb7"
"4",141432672,141436105,"-","Srarp"
"4",141444654,141467930,"+","Zbtb17"
"4",141467890,141538597,"-","Spen"
"4",141576062,141606096,"-","Fblim1"
"4",141613376,141618633,"-","Tmem82"
"4",141618824,141623821,"-","Slc25a34"
"4",141625734,141664899,"-","Plekhm2"
"4",141677549,141723419,"-","Ddi2"
"4",141683851,141685599,"-","Rsc1a1"
"4",141746672,141759263,"+","Agmat"
"4",141760189,141790931,"-","Dnajc16"
"4",141793612,141815976,"+","Casp9"
"4",141814962,141826160,"-","Cela2a"
"4",141814962,141846359,"-","Ctrc"
"4",141858142,141874920,"-","Efhd2"
"4",141890438,142015082,"-","Fhad1"
"4",142030992,142084304,"-","Tmem51"
"4",142102390,142239401,"-","Kazn"
"4",142598441,143074839,"-","6330411D24Rik"
"4",143107391,143212995,"-","Prdm2"
"4",143267431,143299564,"-","Pdpn"
"4",143349757,143371032,"+","Lrrc38"
"4",143394428,143400160,"+","Pramel1"
"4",143412426,143421091,"+","Pramef8"
"4",143437164,143450324,"-","Oog4"
"4",143511343,143517831,"+","Gm13043"
"4",143535954,143542471,"+","Gm13040"
"4",143551700,143573798,"+","BC080695"
"4",143551709,143558234,"+","Gm13057"
"4",143615003,143618595,"+","Gm13083"
"4",143653760,143657246,"-","Gm13088"
"4",143696500,143702711,"-","Gm13089"
"4",143719455,143729158,"+","Gm13078"
"4",143789352,143795575,"+","Gm13023"
"4",143809245,143816093,"-","Gm13084"
"4",143846497,143853637,"+","Gm13103"
"4",143894237,143900380,"-","Pramef6"
"4",143948580,143951016,"-","Pramef25"
"4",143964518,143966950,"-","Gm13101"
"4",143991119,143994369,"-","Pramef17"
"4",144059126,144069327,"+","Pramel4"
"4",144106474,144110101,"+","Gm13102"
"4",144157557,144162663,"-","Oog3"
"4",144190719,144196934,"+","Oog2"
"4",144206775,144213318,"-","C87977"
"4",144270633,144280488,"-","Pramel5"
"4",144330249,144333465,"+","Gm13128"
"4",144357942,144364419,"+","Gm13119"
"4",144372760,144377933,"-","Pramef20"
"4",144391674,144408464,"-","Pramef12"
"4",144418189,144438772,"-","1700012P22Rik"
"4",144453009,144453317,"-","Gm9944"
"4",144453771,144463756,"-","Aadacl3"
"4",144519822,144529353,"+","9430007A20Rik"
"4",144555000,144565134,"-","Gm13124"
"4",144613707,144623398,"+","Aadacl4"
"4",144669937,144686368,"-","Gm436"
"4",144703191,144721404,"-","Gm13178"
"4",144777204,144786583,"-","Gm438"
"4",144892827,144928209,"+","Dhrs3"
"4",144972622,145195005,"-","Vps13d"
"4",145213463,145246870,"-","Tnfrsf1b"
"4",145267137,145315164,"-","Tnfrsf8"
"4",145410245,145449756,"+","Platr16"
"4",145510759,145539188,"+","Zfp990"
"4",145585166,145625345,"+","Gm13212"
"4",145670685,145704441,"+","Zfp980"
"4",145868794,145899975,"+","Zfp986"
"4",146097298,146126621,"+","Zfp987"
"4",146156824,146198755,"+","Zfp600"
"4",146449023,146470292,"+","Zfp992"
"4",146502027,146539395,"+","Zfp981"
"4",146610961,146658160,"+","Zfp993"
"4",146892406,146909590,"-","Gm21411"
"4",146971976,146990755,"+","Zfp989"
"4",147021850,147060794,"+","Rex2"
"4",147132038,147180579,"+","Zfp991"
"4",147305674,147333734,"+","Zfp988"
"4",147361303,147391004,"+","Zfp978"
"4",147492417,147513486,"+","Zfp982"
"4",147540218,147543500,"+","Gm16503"
"4",147553277,147585198,"+","Zfp985"
"4",147611937,147642513,"-","Zfp979"
"4",147673502,147702553,"-","Zfp534"
"4",147753974,147809788,"-","Zfp984"
"4",147822986,147848366,"-","Zfp933"
"4",147860778,147868816,"-","Miip"
"4",147868979,147870358,"+","Fv1"
"4",147873599,147904704,"-","Mfn2"
"4",147909753,147936767,"-","Plod1"
"4",147940895,147947314,"+","2510039O18Rik"
"4",147985788,147987205,"+","Nppb"
"4",148000722,148002079,"+","Nppa"
"4",148004259,148038821,"-","Clcn6"
"4",148039077,148059551,"+","Mthfr"
"4",148077061,148088031,"-","Agtrap"
"4",148098437,148130698,"-","Draxin"
"4",148130384,148145699,"+","Mad2l2"
"4",148145716,148152140,"-","Fbxo6"
"4",148152800,148160482,"-","Fbxo44"
"4",148160621,148166424,"+","Fbxo2"
"4",148240264,148287965,"-","Disp3"
"4",148434495,148444771,"-","Ubiad1"
"4",148448611,148557683,"+","Mtor"
"4",148495183,148500460,"-","Angptl7"
"4",148558429,148582401,"+","Exosc10"
"4",148591503,148594993,"+","Srm"
"4",148602554,148615499,"+","Masp2"
"4",148612382,148627019,"-","Tardbp"
"4",148643317,148671572,"+","Gm572"
"4",148804429,148954889,"+","Casz1"
"4",148960535,149099876,"-","Pex14"
"4",149104146,149120647,"+","Dffa"
"4",149125034,149126763,"-","Cort"
"4",149127121,149137629,"-","Cenps"
"4",149149991,149166771,"-","Pgd"
"4",149176319,149307693,"-","Kif1b"
"4",149328416,149426749,"-","Ube4b"
"4",149449687,149454978,"-","Rbp7"
"4",149467572,149485202,"-","Nmnat1"
"4",149477378,149483549,"+","Gm13097"
"4",149485229,149496668,"+","Lzic"
"4",149518236,149566437,"+","Ctnnbip1"
"4",149586468,149648899,"+","Clstn1"
"4",149649168,149702571,"-","Pik3cd"
"4",149715375,149738044,"-","Tmem201"
"4",149744036,149774277,"-","Slc25a33"
"4",149896283,149955043,"-","Spsb1"
"4",149979475,150009023,"-","H6pd"
"4",150087365,150105927,"+","Gpr157"
"4",150119283,150144169,"+","Slc2a5"
"4",150148972,150168482,"+","Slc2a7"
"4",150187015,150201332,"-","Car6"
"4",150236721,150248879,"+","Eno1"
"4",150281646,150621966,"+","Rere"
"4",150628572,150652174,"-","Slc45a1"
"4",150853919,150868892,"+","Errfi1"
"4",150897133,150914437,"-","Park7"
"4",150914562,150946102,"+","Tnfrsf9"
"4",150917322,151861876,"-","Camta1"
"4",150997097,151001810,"+","Uts2"
"4",151003652,151044665,"-","Per3"
"4",151047300,151057963,"-","Vamp3"
"4",151089570,151091449,"+","Gm13090"
"4",151933691,151982137,"+","Dnajc11"
"4",151982639,151988997,"-","Thap3"
"4",151989633,151996258,"-","Phf13"
"4",152008803,152017680,"+","Klhl21"
"4",152019774,152027671,"-","Zbtb48"
"4",152027914,152038568,"-","Tas1r1"
"4",152039321,152061494,"+","Nol9"
"4",152072498,152115400,"+","Plekhg5"
"4",152115934,152120119,"+","Tnfrsf25"
"4",152120331,152152371,"-","Espn"
"4",152158867,152162469,"+","Hes2"
"4",152178134,152271855,"+","Acot7"
"4",152274232,152285337,"+","Gpr153"
"4",152285972,152291662,"-","Hes3"
"4",152297227,152307121,"+","Icmt"
"4",152307019,152318993,"-","Rnf207"
"4",152325742,152334071,"+","Rpl22"
"4",152338651,152390194,"+","Chd5"
"4",152352198,152353641,"-","Gm13645"
"4",152390742,152477871,"-","Kcnab2"
"4",152418283,152421834,"-","Gm16334"
"4",152476706,152563183,"+","Nphp4"
"4",153373221,153482811,"-","Ajap1"
"4",153957237,153961925,"+","A430005L14Rik"
"4",153964449,153975126,"-","Dffb"
"4",153975194,154008732,"+","Cep104"
"4",154011731,154021513,"+","Lrrc47"
"4",154020470,154026230,"-","Smim1"
"4",154026639,154042677,"-","Ccdc27"
"4",154056253,154140208,"-","Trp73"
"4",154142372,154167420,"+","Wrap73"
"4",154157485,154160666,"-","Tprgl"
"4",154170730,154275713,"+","Megf6"
"4",154278486,154301676,"-","Arhgef16"
"4",154316125,154636873,"-","Prdm16"
"4",154336127,154349918,"+","B230104I21Rik"
"4",154645754,154655318,"-","Gm13110"
"4",154666433,154667867,"-","Actrt2"
"4",154837459,154867127,"+","Ttc34"
"4",154869585,154895528,"+","Mmel1"
"4",154895504,154899135,"-","Fam213b"
"4",154921933,154928563,"-","Tnfrsf14"
"4",154960770,154961678,"-","Gm20421"
"4",154960923,154962371,"+","Hes5"
"4",154964123,154980938,"+","Pank4"
"4",154983115,155056784,"-","Plch2"
"4",155067016,155072433,"+","Pex10"
"4",155074110,155086382,"-","Rer1"
"4",155086577,155145505,"+","Morn1"
"4",155154075,155222592,"-","Ski"
"4",155249802,155256687,"+","Faap20"
"4",155260129,155361361,"-","Prkcz"
"4",155384980,155398112,"-","Gabrd"
"4",155398763,155421704,"-","5830444B04Rik"
"4",155409190,155466823,"+","Cfap74"
"4",155469114,155470858,"+","Tmem52"
"4",155491361,155559269,"+","Gnb1"
"4",155562378,155591001,"+","Nadk"
"4",155601416,155623340,"+","Slc35e2"
"4",155608300,155624755,"-","Gm16023"
"4",155614413,155645408,"-","Gm10563"
"4",155624854,155649938,"+","Cdk11b"
"4",155650655,155653384,"-","Mmp23"
"4",155654677,155669198,"-","Mib2"
"4",155694342,155696481,"+","Fndc10"
"4",155704800,155733879,"+","Ssu72"
"4",155734800,155740564,"+","Tmem240"
"4",155740641,155761093,"-","Atad3a"
"4",155768149,155774698,"-","Vwa1"
"4",155781591,155785874,"-","Tmem88b"
"4",155790439,155799503,"+","Ankrd65"
"4",155802878,155809975,"+","Mrpl20"
"4",155812489,155824543,"+","Ccnl2"
"4",155831272,155833130,"+","Aurkaip1"
"4",155839680,155844088,"+","Mxra8"
"4",155847402,155859303,"+","Dvl1"
"4",155859268,155863362,"-","Tas1r3"
"4",155864723,155869440,"-","Cptp"
"4",155869546,155889103,"+","Ints11"
"4",155887879,155891781,"-","Pusl1"
"4",155891822,155907251,"+","Acap3"
"4",155943831,155959604,"+","Ube2j2"
"4",155962318,155966629,"+","C1qtnf12"
"4",155989466,155992649,"-","B3galt6"
"4",155992872,156013610,"+","Sdf4"
"4",156013843,156016612,"+","Tnfrsf4"
"4",156026164,156028895,"+","Tnfrsf18"
"4",156034840,156059414,"-","Ttll10"
"4",156052715,156059802,"-","Gm13648"
"4",156109982,156127265,"+","9430015G10Rik"
"4",156130513,156133420,"+","Rnf223"
"4",156165290,156197488,"-","Agrn"
"4",156199424,156200818,"-","Isg15"
"4",156203304,156205151,"+","AW011738"
"4",156215868,156221307,"+","Perm1"
"4",156221456,156234857,"-","Plekhn1"
"4",156236010,156247616,"+","Noc2l"
"4",156246966,156255657,"-","Samd11"
"4",156349921,156354578,"+","Vmn2r125"
"5",3341485,3531008,"+","Cdk6"
"5",3543833,3570238,"+","Fam133b"
"5",3571566,3584356,"+","1700109H08Rik"
"5",3583978,3596585,"-","Rbm48"
"5",3596066,3637232,"+","Pex1"
"5",3632932,3657185,"-","Gatad1"
"5",3651181,3680325,"+","Tmbim7"
"5",3690000,3802925,"-","Ankib1"
"5",3803184,3845564,"+","Krit1"
"5",3845173,3866596,"+","Lrrd1"
"5",3890581,3893933,"-","Mterf1a"
"5",3928054,4081310,"+","Akap9"
"5",4081145,4104746,"-","Cyp51"
"5",4192367,4197651,"+","Mterf1b"
"5",4753839,4758035,"-","Fzd1"
"5",4803391,5420312,"-","Cdk14"
"5",5137445,5140107,"-","Gm43623"
"5",5437827,5479143,"-","1700015F17Rik"
"5",5489537,5514958,"-","Cldn12"
"5",5537454,5559538,"-","Gtpbp10"
"5",5573799,5576203,"+","Gm8773"
"5",5579278,5664239,"-","Cfap69"
"5",5664829,5694578,"-","Steap2"
"5",5736317,5749326,"-","Steap1"
"5",6769010,7344756,"-","Zfp804b"
"5",7304119,7311491,"+","Tex47"
"5",7960457,7982213,"+","Steap4"
"5",8046078,8069379,"+","Sri"
"5",8072352,8368160,"-","Adam22"
"5",8396973,8422716,"-","Dbf4"
"5",8422850,8454797,"+","Slc25a40"
"5",8490334,8622952,"-","Rundc3b"
"5",8660077,8748575,"+","Abcb1a"
"5",8798147,8866315,"+","Abcb1b"
"5",8893717,8959231,"+","Abcb4"
"5",8966033,8997324,"-","Crot"
"5",9100668,9160986,"+","Tmem243"
"5",9118801,9161776,"-","Dmtf1"
"5",9266118,9481825,"+","9330182L06Rik"
"5",9485541,9725170,"-","Grm3"
"5",10242041,10246526,"-","Gm5152"
"5",10947805,11044948,"+","Gm8871"
"5",10947807,10952592,"+","Gm8857"
"5",11127634,11132487,"+","Gm8879"
"5",11183072,11187810,"+","Gm5861"
"5",11256033,11260494,"+","Gm8890"
"5",11341516,11346286,"+","Speer1"
"5",11416418,11421235,"+","Gm8897"
"5",11502685,11507417,"+","Gm8906"
"5",11594913,11599784,"+","Gm6460"
"5",11681959,11686856,"+","Gm8922"
"5",11770548,11775300,"+","Gm8926"
"5",11845539,11850352,"+","Gm6465"
"5",11918043,11922821,"+","4933402N22Rik"
"5",12383385,12588948,"+","Sema3d"
"5",13125414,13602565,"+","Sema3a"
"5",13791619,13796820,"+","Speer3"
"5",14025276,14256689,"+","Sema3e"
"5",14514918,14863459,"+","Pclo"
"5",14910122,14914899,"-","Gm9758"
"5",14933221,14938429,"-","Speer4e"
"5",14974113,14978935,"-","Gm10354"
"5",15028950,15032998,"-","Gm17019"
"5",15471703,15476523,"-","Gm21149"
"5",15524456,15529222,"-","Gm21190"
"5",15577333,15582078,"+","Gm21083"
"5",15619064,15623864,"+","Speer4d"
"5",15652286,15657059,"-","4930572O03Rik"
"5",15709501,15714271,"-","Speer4c"
