"gene.symble","TPM"
"MOGAT3",17.5621950541241
"UCK2",17.564427098065
"LRRC8A",17.5694529413082
"CMIP",17.5723654343053
"COX10",17.5824444956954
"MCMBP",17.584812246689
"UBXN6",17.5888814691055
"NEU3",17.592109091188
"PANK1",17.5951735603894
"SLC4A2",17.6000463682595
"CELF1",17.6015922767658
"OGT",17.6272880897151
"KCTD5",17.630344498599
"SMIM20",17.6390876050232
"GSTK1",17.6401174732825
"NR2F6",17.6409355585821
"F7",17.6426466101614
"RRS1",17.6547143022849
"RXRB",17.656289480853
"SART3",17.6571934536201
"RPIA",17.6624694452781
"GTPBP4",17.6628039672858
"UBR2",17.6652818567187
"CCNL2",17.6914106125512
"MRPL55",17.6973678684986
"VEZF1",17.7040627767166
"RPL26L1",17.7104910968601
"JUN",17.7123635404495
"TCF20",17.7156308193876
"UBE2L6",17.7225659037098
"CASC3",17.7240448218726
"DDX42",17.7252351532482
"COX6C",17.7272317194301
"MT2A",17.7282116372158
"ACOT1",17.7403033477648
"CABIN1",17.7437478883616
"BAMBI",17.7499512781639
"PHYH",17.7522930980563
"NCOA2",17.754267629505
"MLF2",17.7542883734067
"RAF1",17.7607569363222
"PDCD2",17.7629788349058
"DCTN1",17.7633792032974
"CHD8",17.7671113381765
"ZDHHC9",17.7676170536707
"UBTF",17.7693235884431
"SNTA1",17.7719589618244
"TFG",17.7725016412609
"NDUFB6",17.7735928375326
"ELP3",17.7801963722527
"PLEKHJ1",17.7877877877258
"FUCA1",17.7879582156641
"SLBP",17.7920815639783
"ANXA2",17.7983197044054
"FOXA2",17.8044995932349
"PSMC2",17.8068678344012
"BACH1",17.8331897155891
"DNMT3A",17.8383536689924
"RGL1",17.8436718690734
"TRIM25",17.8524899598001
"CYSTM1",17.8540674283176
"AP2B1",17.8713935676032
"EIF2B2",17.8745191663785
"HMGXB3",17.8756508063391
"ATF7IP2",17.9215928558954
"TUSC2",17.9324161411828
"EPC2",17.9363340730934
"PEMT",17.9406901275843
"ABL1",17.948747682629
"S100A6",17.9503710580985
"C20orf27",17.9556435649071
"RNF19A",17.9589800442918
"CPSF6",17.9592207869219
"RNF25",17.9608123866351
"TMEM9",17.9643534300999
"PPP2CB",17.9663736091014
"CCDC167",17.9735440639027
"KANSL2",17.9766881580302
"SLC35D1",17.9772461678923
"PBX2",17.9796065677056
"STIM1",17.9799419063558
"SOAT2",17.9832955055122
"DUS1L",17.9859909361253
"ZFAND2B",17.9878670207655
"ACTR3",17.99169154935
"RNF26",18.0015828019011
"TNPO1",18.0047309967129
"PIP5K1A",18.0132332675691
"PAF1",18.0224814176562
"DDAH1",18.0329922959029
"ZNF768",18.0495774248024
"UQCC2",18.0519836784336
"POLE3",18.0710299991243
"NOA1",18.0813983512478
"SUPT6H",18.0878828518319
"SPRED2",18.1096440608348
"ALDH6A1",18.1278701272196
"FAF1",18.1299504745771
"NRAS",18.1590930632219
"GNAZ",18.1604840581168
"GNPNAT1",18.1643745436881
"PRPF31",18.1745674952256
"EXT1",18.1772407701328
"DOLPP1",18.1807057116272
"TIMM44",18.1819112328615
"MRPS5",18.184408407723
"TMEM8A",18.1899687176512
"SUGCT",18.1934674638262
"CCDC117",18.2129002404204
"BCL6",18.2140366267211
"THOP1",18.2174162246838
"CDK12",18.22369597164
"SCGN",18.2261651162717
"EIF2B4",18.2265942986978
"DENND5A",18.2443807365005
"CISD3",18.2714771466211
"AGPAT1",18.2731584158563
"ZDHHC20",18.2895208829675
"RNF11",18.3046560611407
"YES1",18.3078314120935
"SURF6",18.3159025070159
"BSDC1",18.3222048122935
"PDPK1",18.3252617758903
"ZKSCAN1",18.3266189459204
"RAB14",18.331957542154
"OSMR",18.337877720434
"CBR1",18.3392774411292
"MAGI1",18.3404517778908
"FAM50A",18.344611241969
"TCTN3",18.3521778750294
"TOM1",18.3588112087534
"PLXNB1",18.3596749292609
"SCAMP3",18.371178895012
"TBL1X",18.3787660585603
"RBBP9",18.3807943726096
"CSNK2A2",18.3843909516686
"MRPS33",18.3855229849816
"FAM192A",18.4027476588433
"YPEL5",18.4210128144623
"CCNI",18.4311804778771
"HMOX2",18.4400869451407
"COBLL1",18.447675308673
"NT5C",18.4644902055891
"NT5C2",18.4663368041828
"BAK1",18.4759313489378
"CDK7",18.4855323758016
"ZNF644",18.4864659703382
"NME4",18.5055370060366
"GTF2B",18.5059728037827
"IQSEC1",18.512474963738
"CCDC50",18.5125981025044
"PTPN11",18.5148457269398
"SMYD2",18.5267737656273
"KANSL3",18.5291454695512
"ABCE1",18.5316115678819
"NUP133",18.5390417282509
"PPIL4",18.5432228038105
"SNX12",18.5530738874633
"DHX30",18.5713288580634
"SSB",18.5730763553658
"PTP4A3",18.5908932189554
"RNF10",18.5918439773869
"CHCHD4",18.5934095435444
"UPF1",18.5986656028158
"BTF3L4",18.6150927888214
"DUSP14",18.6301197026065
"NOP16",18.6341167706876
"ALG8",18.638209092788
"SPCS1",18.6402922653136
"PFKL",18.643605717474
"DOCK4",18.6440107028926
"PRPS1",18.645056312952
"SLC7A11",18.6474513294228
"EBNA1BP2",18.6478978189376
"MRPS36",18.6536397773631
"DYM",18.6541355498247
"TMEM129",18.6628856197882
"UBE2M",18.6700482004297
"CLTB",18.6771806069324
"KHDRBS1",18.6905786803293
"IL4R",18.6920149782191
"PROS1",18.7322638816118
"CFDP1",18.750124786936
"SHC1",18.7529629948722
"MAN2A1",18.7571279562853
"CCDC137",18.7614477975233
"RBM15B",18.7622260225296
"GRPEL1",18.7651716105607
"CTNNBIP1",18.7710216582519
"STX10",18.7732853048474
"FNDC3A",18.7853401658946
"NDUFB3",18.8033247114524
"TBC1D22B",18.8042436250131
"ELMO2",18.8043107218174
"AP3B1",18.8176014142691
"YIPF5",18.8338810511669
"PPP4R1",18.861851705331
"TCF12",18.8928109392046
"MED1",18.903743760315
"ERLIN1",18.910061424307
"FSCN1",18.9118546811549
"DPH5",18.9131016426969
"TOMM40L",18.9158556420694
"HTRA2",18.9209477990207
"SUPT7L",18.9474827304178
"NARS2",18.9489618482445
"ITPKC",18.9751250804219
"TSR1",18.9875026749018
"NECAB3",18.9916896089401
"ZNF277",18.9945503403642
"ACTR5",18.9978330060346
"MAPK13",19.0009875186926
"TIMM23",19.001844577424
"ENDOG",19.004874293001
"QRICH1",19.0079134132902
"WWP1",19.0225937724998
"JOSD1",19.0361128067388
"SLC25A11",19.0396673398962
"SMOX",19.0517212513827
"SEC11A",19.0542512052479
"DSG2",19.0584792997852
"GPR35",19.0616322701515
"CD46",19.0678165222643
"TMEM150A",19.0696529375999
"LZIC",19.0748659682074
"PPM1D",19.0753852139385
"PBXIP1",19.0956604958663
"PKP4",19.0974770864519
"RILPL2",19.0997554373256
"ACSF2",19.1036420681446
"LAMP1",19.1063759767234
"TMEM63B",19.1079529928221
"SLC22A23",19.1099142136653
"CPN2",19.1189199000776
"MAP3K11",19.1433290209458
"CERK",19.1484445656401
"ITIH1",19.161939726137
"SMCO4",19.1621552446674
"MIEF1",19.1891473996609
"MRPL23",19.1903639309112
"COA5",19.193014431735
"SDAD1",19.2024434466958
"ASCC3",19.2064490350068
"MLX",19.2215201504435
"SLC20A1",19.2227318913965
"CARS",19.2259580421893
"C11orf68",19.2301003059342
"JMJD1C",19.2305517512363
"NACC1",19.2324196672829
"REEP5",19.2336049079705
"TSR2",19.2395805829257
"VARS",19.2428145732187
"MTHFD1",19.2709256525888
"GCLC",19.2725163817502
"HAGH",19.2736614604351
"PBDC1",19.2821844256225
"PRKAR1A",19.2872507810732
"AGFG1",19.3108554380499
"NUP210",19.3130855141762
"LAP3",19.3132926619086
"MOB1A",19.3174431461478
"EXOSC5",19.3260405836687
"PSMG1",19.3276628857453
"COMMD7",19.3375784935947
"ARHGEF28",19.3396874634249
"IMPA2",19.3408689700971
"AMBRA1",19.3417346170225
"SEMA6B",19.3602979380065
"COQ9",19.3634240310323
"TBC1D4",19.3746810152421
"KLC4",19.3787512100746
"VOPP1",19.3948334672835
"GBA2",19.3952141535334
"MARCH7",19.3958757465255
"INSIG2",19.397691535035
"RPF1",19.4047110008006
"EPS8",19.4094155681313
"PPP4R2",19.4125333899425
"HDAC1",19.4255897929128
"KIFC3",19.4289183466435
"PPP1R15A",19.4332533461562
"NEDD9",19.4437971277434
"DDX18",19.4582795715603
"FBXO21",19.4616118206245
"HS3ST3B1",19.4711231073527
"MTDH",19.4961732635292
"CMTM3",19.506099207195
"UGGT1",19.5143851790284
"HMGB2",19.5286254344566
"SLC12A4",19.5352581322816
"TNFAIP1",19.5503460822305
"MAD2L1BP",19.5544392614641
"HEXIM2",19.5545437359149
"OXLD1",19.5582669135378
"DGAT1",19.5595852190417
"TMEM259",19.5691693637763
"FBXO25",19.5743969033678
"TMEM208",19.5773848452292
"KPNA3",19.5980052311229
"NIF3L1",19.6023837768027
"THOC6",19.6066632992341
"GRTP1",19.6150108996434
"PSMC5",19.6161021242998
"LSM7",19.6245926318046
"TP53RK",19.634698091469
"NUDT21",19.6375312122725
"GEMIN5",19.639110714443
"PSME4",19.6538945162808
"TMEM14A",19.6577050273538
"AP3D1",19.6790876342663
"PTDSS1",19.7021592255363
"NUCB1",19.7085076172552
"ILVBL",19.7111754816803
"ADAM9",19.7178129139478
"FTSJ3",19.7206861969344
"LRRC41",19.725089892412
"RHOBTB1",19.7508744656032
"SERPINA10",19.7528352355836
"NOL11",19.7670212921261
"COL4A5",19.7704244793353
"RFC1",19.7725328160628
"NCR3LG1",19.7726647547288
"TMCO3",19.7899686456226
"KCTD20",19.7904417610806
"BZW2",19.8142112743644
"ANKS4B",19.8187064809385
"PHLDA1",19.8253903604925
"SMS",19.8298927826583
"SPAG7",19.8528027706401
"HMGB1",19.8559175261827
"MCM7",19.856315775392
"COPS2",19.8663162522614
"IVD",19.8724943150787
"AP2S1",19.8754997065841
"PPARG",19.8871710437869
"NTAN1",19.8906023460751
"NDUFC1",19.8964346888754
"ZNF121",19.9044049916557
"CHCHD10",19.9133147754635
"VSNL1",19.9160610097156
"CCDC43",19.91846551615
"DIDO1",19.9225044361329
"HDHD3",19.9241799824811
"ZHX2",19.9256351403405
"NFKBIL1",19.9271605149268
"CTH",19.9365695849616
"SCO1",19.9454342966792
"FKBP3",19.9540067938979
"ALAS1",19.9563387066632
"BCAT1",19.9615801280447
"ZC3H7B",19.9670677603506
"ANO6",19.9693526317573
"MRPL2",19.9779244702871
"USP34",19.9840081640096
"MRPS2",19.9874293015951
"FAM83G",19.9911495441689
"LRRC1",20.0074149074891
"RBM38",20.0082054945404
"GOPC",20.0192716782698
"METAP1",20.0342449850654
"GGA2",20.0356481447337
"SORD",20.0424153357856
"HNRNPLL",20.0439868695782
"ZNRF3",20.0445267405713
"NCSTN",20.0513489736691
"SGPL1",20.0550257196703
"DNAJC15",20.0597279287599
"NAA50",20.0770830573037
"BCAS2",20.0781117268317
"CUL4A",20.0919535908576
"MKRN2",20.103703997122
"TEAD4",20.1072228439809
"SNX7",20.10850939087
"POLR3A",20.1123278187868
"ARL4D",20.1249757619869
"DDX23",20.133327878232
"KAT8",20.1344429710859
"TMEM106C",20.1347739471715
"LURAP1L",20.1486189094899
"TIMMDC1",20.1512607315774
"FOXP1",20.1542871035867
"VPS35",20.1599168285816
"SLC25A25",20.1613603076193
"PNRC1",20.1729220929495
"KIAA0319L",20.1883889762929
"TBCK",20.1912345460059
"CDC5L",20.1954490244108
"TAF11",20.2238818785853
"IDI1",20.2255974740751
"REEP6",20.2256316324006
"CCDC58",20.2412975910469
"TADA3",20.2474268602344
"DCAF12",20.2528112989783
"ETS2",20.2546450726282
"FANCL",20.2597618694284
"GTF3C1",20.2765598251223
"UBE2Q1",20.2924012217711
"POLR1C",20.3002020047942
"DCTN2",20.3096860955863
"SORT1",20.3122881476611
"NEU4",20.3229805994071
"DIP2B",20.3280497978735
"PERP",20.3282392960535
"BECN1",20.3301260996089
"MRPL40",20.3327615629537
"MTMR12",20.3338348119426
"NADK",20.3392934740587
"OGFOD1",20.3408698771889
"TOP2B",20.3427561970993
"TAF1D",20.3478783865208
"RAD21",20.3592027211973
"EIF2AK4",20.3602716212299
"PSMB2",20.3615257025212
"DDX49",20.3626724363628
"ADRA2C",20.3629924987588
"MTMR4",20.3776215704928
"MAOB",20.3795386778918
"MRPS10",20.3990511594525
"UBE4A",20.4146403308941
"KLHL5",20.421638992901
"SLC1A4",20.4274578467075
"TXNIP",20.4328809948948
"CDIP1",20.4361724979479
"GATC",20.4473602387208
"KIF3B",20.4501434039171
"CHMP6",20.4501783072563
"RANBP1",20.4563569226481
"ERBB2",20.4566750391157
"CDC27",20.4803936324279
"CHMP5",20.5179221879082
"TNKS2",20.5377281893557
"ARMC6",20.5451213029175
"ZNF593",20.5541502369063
"RPS27L",20.5666849098095
"CARD10",20.5733902443912
"ELOVL1",20.5808930574337
"SKP2",20.5848213066358
"NADK2",20.5855054373309
"RHEB",20.6254419755371
"TNIP1",20.6338519965551
"MAGED1",20.6389392812034
"DSTN",20.6438041741563
"NAT9",20.6538906713244
"NDUFS6",20.6607767605425
"SLC39A9",20.6608497067498
"SLC17A9",20.6612544394282
"METTL9",20.6835441508851
"ZNF638",20.6921837331506
"NDUFS1",20.71169837848
"DLST",20.7509380032151
"PPP1R15B",20.7525367573902
"IFRD1",20.7543662791923
"EIF3J",20.7567582889395
"RPL28",20.7582321541012
"SEPT10",20.7646970806069
"GTF3C2",20.767461036403
"MRPL19",20.7795790054611
"DHX15",20.7818912988446
"TTI1",20.8044101953281
"FAM120A",20.8058643687376
"RSPRY1",20.84412570789
"TBC1D14",20.8717538234191
"TMEM245",20.8766860042332
"RTN4",20.8813664371251
"B4GALT5",20.8868143189334
"MEPCE",20.8894601423371
"TNPO3",20.8898517138468
"LYRM1",20.9019428696181
"ELP5",20.9021664801833
"COPZ1",20.9024200459578
"CHD6",20.9136068579263
"HNRNPL",20.9231502876614
"UFC1",20.9437685136596
"WDR5",20.9446926996241
"SLC25A20",20.9454006050678
"FAM3B",20.9462194261646
"ABCF2",20.9586667752823
"STRADB",20.9635621312475
"SUMO3",20.9660195998472
"NTMT1",20.9719114522652
"RNF7",20.9724748682511
"GPBP1L1",20.9755101400888
"COA7",21.0112804641447
"RNF13",21.046737324946
"ISOC2",21.0535934156807
"METTL7A",21.0567342633119
"AP1M1",21.072740458686
"PRPF4B",21.0728032147103
"TCF25",21.0855975298329
"SRSF5",21.1014726961729
"PLCG1",21.1055824595705
"POLR3C",21.1086974826632
"SURF1",21.1215391019207
"YIPF1",21.1237004770584
"YARS2",21.1354599409433
"HUWE1",21.140872037952
"GRINA",21.1517573949388
"RB1CC1",21.1551882819003
"SMAP2",21.1595713691917
"UNC13B",21.1792301327461
"WDR6",21.1936670611954
"POLE4",21.1941440210427
"COMMD10",21.1983117699559
"BANF1",21.217135204559
"RNF41",21.2196616041481
"HIST1H2AG",21.2280598088544
"RALB",21.2698697461502
"HNRNPM",21.2757961443006
"RHPN2",21.3119466912073
"BUD31",21.3168778683584
"DNAJC22",21.3181365424016
"SCN1A",21.3252528506358
"NDUFS3",21.3484677309868
"STUB1",21.3519491699583
"TEAD3",21.362396297579
"RAB11FIP3",21.3809737788763
"ARFGAP2",21.3858067721121
"ZNF512B",21.4096994357328
"SLC22A3",21.4231224408664
"NPTN",21.452733614214
"MAPKAP1",21.4665557170199
"MRPL47",21.4837758710333
"TARDBP",21.4894407035017
"PSMC1",21.4958667903296
"IFI35",21.5066892683722
"ATE1",21.5086538173734
"NIPA2",21.511988091529
"PTCD3",21.5128779678779
"LRRC42",21.5170828283659
"B4GALT1",21.517612496496
"IRAK2",21.5263443993015
"TGFBR3",21.5279334431141
"B4GALT2",21.5324575479528
"AIMP1",21.53703676832
"NGEF",21.5385368099734
"STAP2",21.5517925953699
"TBX3",21.5599253458837
"ABLIM1",21.5728305765847
"OSBPL9",21.5782906741044
"ARFGAP3",21.5812254723064
"POLR2G",21.5833724449438
"CLUH",21.5885708683706
"FBXO22",21.5986656418632
"CIRBP",21.60048717352
"MET",21.6040472613834
"MOCOS",21.6133264608006
"HNRNPUL1",21.6384224137113
"IFRD2",21.6446425858816
"TBC1D20",21.6484253164056
"ERAL1",21.6604974297712
"EPB41L5",21.6815195617758
"MRS2",21.7102169002631
"DPH2",21.7111744332387
"KLF6",21.737434561259
"EPHX2",21.7438601558781
"CTBP1",21.7518883600561
"SEC11C",21.7572117438186
"GNAI3",21.7633097016284
"PSMB8",21.7796205767334
"SZRD1",21.7850508881568
"WDR75",21.7870861123394
"CSNK1A1",21.7932856179989
"OSBPL2",21.8107392945113
"RNF139",21.8304255680086
"PTK7",21.8644058768531
"PNPLA3",21.8711884355375
"IFT52",21.8955384960861
"NDUFA2",21.921995708013
"F5",21.9274042852226
"RAB3GAP1",21.9475769107223
"GNB2",21.9660882795009
"COG3",21.9666015435478
"SPTLC1",21.9699252445754
"ADIPOR2",22.0294712567114
"GK",22.0320556378805
"CCAR2",22.0375637881721
"SSR4",22.0551459768343
"MANBAL",22.0586088157048
"MAP2K4",22.0601061708069
"MGAT1",22.0844290353796
"BRMS1",22.0893740930262
"DOK4",22.0967250653555
"MAP1LC3B",22.1109379923329
"LRPAP1",22.1134243697656
"MZT2A",22.1170725447221
"PANX1",22.1211182653082
"CNN2",22.1280972641456
"SUB1",22.1661209553641
"SRF",22.1940634812507
"POLR2B",22.1949809089959
"MBTPS1",22.231256460756
"TTLL12",22.2399715858481
"ATP1B3",22.2481603297461
"OSGIN1",22.2555283692442
"UNC93A",22.2585770898771
"ANKRD17",22.2606192676073
"SCAF8",22.271955653531
"DIO1",22.2849733396715
"AKR1C2",22.2918691718631
"LAMP2",22.2971580567956
"HDAC5",22.2983174908067
"WDFY1",22.3042347974335
"LSM2",22.3119742781857
"SHISA5",22.3415542614651
"FEM1A",22.3446517779564
"FILIP1L",22.3528265518554
"ARFGAP1",22.3595013589175
"COL9A3",22.3684796018892
"CPSF3",22.3949460527355
"CORO1B",22.4544090604801
"PROX1",22.460699697994
"NOP2",22.4697325684219
"CTCF",22.4719169546518
"FOXA1",22.4891183330378
"COPS3",22.4926765487235
"SDHAF1",22.5110399257878
"DRAP1",22.5134334212334
"PIM1",22.5164797325431
"FHIT",22.5180998521274
"NCK2",22.5205848353135
"HIST1H3E",22.5217971996462
"TNIP2",22.5287536051534
"G6PC",22.5372217156172
"ZNF282",22.5406994792575
"NCLN",22.5440425935374
"NRBF2",22.5476290930963
"CTTN",22.5499072602686
"ATG13",22.5516814086993
"IRF2",22.5832198484822
"ACOT2",22.5896972066682
"TRIM27",22.602976539235
"GLT8D1",22.6294123666771
"EARS2",22.6347971059425
"LMAN1",22.6364560518306
"RANBP2",22.6383216010425
"NDUFS8",22.642164249624
"VAV2",22.6462897922411
"GTF3A",22.6488108989506
"MRPL27",22.6501921247362
"DHRS4",22.6700811783049
"TMEM219",22.7221314293962
"NFIA",22.7234977722004
"CDS2",22.7239951056127
"PTPRH",22.7357784095202
"TXNL4A",22.7437974400114
"SUN2",22.7769829781845
"FUOM",22.7806307263662
"CADPS2",22.7833411343211
"PTMS",22.8066802814236
"ZBTB20",22.8275363523047
"H2AFV",22.8470395398496
"DHX38",22.8496668763711
"MCRS1",22.8649533485963
"PSMG2",22.8725826482845
"C5orf15",22.8764441437855
"SETD3",22.8808741048697
"RAB11FIP4",22.8876541469197
"DGAT2",22.8944700778122
"DYNC1I2",22.9093143894661
"NOL10",22.9255485949284
"ATL2",22.9353146310065
"MORF4L1",22.9364990969468
"MAP2K2",22.9371040831204
"GPRC5C",22.9379060921783
"MYH10",22.9706280985583
"FSTL3",22.9875059766519
"MRFAP1L1",23.0086056761246
"FAHD1",23.0097022545433
"SNRNP40",23.0187080025478
"CASP3",23.022922386911
"GDE1",23.0230061745105
"FBXO31",23.0260124841949
"EMC8",23.0270259360676
"CSNK1G2",23.0464849139998
"SLC13A5",23.0508118974944
"ARHGDIA",23.0623813341669
"RAB20",23.0673458070712
"TLN1",23.0687029742361
"MMS19",23.0707855112526
"MRPL39",23.0754455689559
"KLF3",23.0944368635509
"PSMA4",23.1005139409512
"ACTN1",23.1093149732633
"HMOX1",23.1253023645322
"ECH1",23.1342875456847
"YME1L1",23.1724426557153
"UAP1",23.1885309899487
"TSSC4",23.1888850745719
"FBXW11",23.1910289381642
"RRP1B",23.205990568535
"DDX27",23.2087707581715
"GALNT2",23.2107101186236
"PARP1",23.2193126780452
"ATP6V1E1",23.2228199704444
"HNRNPA2B1",23.2258995512491
"ANKRD10",23.235064219735
"JUNB",23.2428569154026
"NANS",23.2489167791326
"SH3BGRL2",23.250502068205
"RABGGTB",23.2565612533046
"SMO",23.2674301999165
"ZNF787",23.2822203276999
"C8B",23.2886263015257
"EPDR1",23.2958534448262
"FAM19A5",23.2997827006439
"FRAS1",23.338145649924
"KRCC1",23.3617076156027
"GOLGA5",23.3716008872438
"TEX2",23.3979436421721
"PSMA5",23.4025533418434
"CUL7",23.4077088652932
"TANK",23.4137944817299
"MICU1",23.4179909396087
"JAG1",23.4217323176611
"ALCAM",23.4324523887555
"NPLOC4",23.4351580150686
"VDAC3",23.4428951473028
"ADI1",23.4527845575534
"TRIM71",23.4543958391282
"TSN",23.4623752873983
"MGAT2",23.479015950522
"PDXDC1",23.4838236875119
"MRPL34",23.5017411251632
"RPE",23.5252284773091
"FBXO7",23.525711705387
"EIF4A3",23.5337984074966
"YIPF2",23.5405323100997
"HIST1H2BH",23.5426634893878
"PARL",23.5566952752246
"TMEM248",23.5575022380215
"TBC1D8",23.5586088144213
"RAB17",23.5624136403716
"CWC22",23.5645397854191
"METAP2",23.5721234982329
"MRPL11",23.577520316033
"CXADR",23.581320686234
"RANBP9",23.5845876740432
"PHF23",23.623530549945
"CREB3",23.6377348786785
"ALG1",23.6524725951583
"CD164",23.6674594716176
"ANKRD40",23.6888378470801
"SERGEF",23.6965577653208
"CIB1",23.7035792342448
"TNFRSF10D",23.7232134837348
"BAP1",23.7355300112728
"LSR",23.7377415090509
"DHX16",23.740416109911
"UBL7",23.7452254393718
"MRPS15",23.7475800578075
"SRSF4",23.7530364089897
"MRPL52",23.7569393600173
"NPC2",23.761419984252
"ACSS2",23.7717413183915
"VPS51",23.7959872915555
"CEBPD",23.7978139163254
"ARPC2",23.8264981036661
"HIF1A",23.8389450400055
"TMED4",23.8610784188558
"LRRC47",23.8695103403568
"PDIA5",23.8878395386516
"ATMIN",23.8883066858655
"UBE2D3",23.8985854984524
"KEAP1",23.8997750050348
"RNF43",23.9025185652606
"TSEN34",23.9190518810076
"ACADS",23.9385487906881
"H3F3A",23.9386731193451
"SRSF9",23.9395655362163
"POLR2D",23.9581333492789
"TMEM135",23.9705336834191
"ERI3",23.9824759155746
"KHSRP",24.0053462145626
"RPUSD4",24.0055568855538
"PVR",24.0211597577085
"UHRF1BP1",24.0242178900666
"TTC27",24.0373968692281
"HK2",24.0467038810012
"UBAC2",24.0664982346192
"POLD2",24.085517958251
"PPA1",24.0902919838383
"TERF2IP",24.1195605051285
"G3BP2",24.1302583746244
"SLC35F5",24.1445282341533
"WDR59",24.1525035411484
"AK4",24.1617043943352
"PDHX",24.1683393222891
"GART",24.1784180434646
"RRP7A",24.19424118613
"NDUFS2",24.2016544782944
"PPP1R14B",24.2062374555507
"TTC21B",24.2247327970582
"IWS1",24.2333047486418
"MPST",24.2803547301424
"NIP7",24.2953943570056
"TNFRSF1A",24.2993281010301
"COG4",24.3006978936771
"STK40",24.3140497346598
"LIPA",24.3140797621094
"ARHGAP35",24.3215380639758
"UBE2Z",24.3574904983045
"CD320",24.3601299471305
"ATF6",24.3751341993193
"SERINC5",24.382367091666
"LDLRAD1",24.39713069149
"CRAT",24.4031960128484
"ASPSCR1",24.4118737870553
"HIST4H4",24.4255958448553
"CCNB1",24.4257577557775
"COLGALT1",24.4374079871692
"FOPNL",24.4427833297251
"ADPRHL2",24.4472348449943
"UTP18",24.4506256188552
"SLC19A2",24.4950810192714
"USP39",24.5000935165619
"SGTA",24.5331132730002
"BCLAF1",24.5671179068226
"LARS2",24.5708134546368
"ABCD3",24.6067276725476
"ASAH1",24.6199043238739
"IQGAP2",24.6467279112704
"SMOC1",24.6568313159676
"RPRD1B",24.6604772981185
"ITGB5",24.6644668599615
"STK25",24.6660871782781
"POLR1B",24.7024182477942
"STK35",24.7054524844531
"XPO5",24.7373041287439
"CD99",24.7375954667064
"EMG1",24.748606788534
"MFF",24.7496877114594
"UTRN",24.750542812578
"SSR2",24.7637865174662
"CX3CL1",24.7662846750033
"ACTR1A",24.7841288123918
"NDST1",24.7947260342381
"SMARCC1",24.8120123312383
"MRPL17",24.8373109271619
"SERPINB1",24.8412323922061
"CHCHD3",24.8443820423671
"KLHL14",24.8556935251885
