"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"2",152293828,152313996,"+","ENSMUSG00000027465","Tbc1d20"
"2",152316334,152332653,"-","ENSMUSG00000027466","Rbck1"
"2",152337422,152344032,"-","ENSMUSG00000032715","Trib3"
"2",152368755,152376638,"-","ENSMUSG00000059361","Nrsn2"
"2",152393611,152398063,"-","ENSMUSG00000051817","Sox12"
"2",152411955,152415027,"-","ENSMUSG00000074682","Zcchc3"
"2",152415587,152444330,"+","ENSMUSG00000032680","6820408C15Rik"
"2",152459055,152464620,"-","ENSMUSG00000074681","Defb23"
"2",152477063,152479934,"+","ENSMUSG00000049560","Defb20"
"2",152485663,152490138,"-","ENSMUSG00000027468","Defb22"
"2",152507798,152511692,"-","ENSMUSG00000074680","Defb26"
"2",152518255,152521447,"+","ENSMUSG00000074679","Defb28"
"2",152538714,152540098,"-","ENSMUSG00000044249","Defb29"
"2",152572744,152574944,"+","ENSMUSG00000056544","Defb21"
"2",152576086,152580312,"-","ENSMUSG00000050645","Defb19"
"2",152593191,152599399,"-","ENSMUSG00000062124","Defb45"
"2",152604327,152612729,"+","ENSMUSG00000044863","Defb36"
"2",152622356,152623053,"-","ENSMUSG00000074678","Defb25"
"2",152626951,152635198,"+","ENSMUSG00000000359","Rem1"
"2",152669461,152708670,"+","ENSMUSG00000019188","H13"
"2",152687035,152687946,"+","ENSMUSG00000042814","Mcts2"
"2",152736251,152737410,"+","ENSMUSG00000042745","Id1"
"2",152754173,152765037,"+","ENSMUSG00000009876","Cox4i2"
"2",152780668,152831728,"-","ENSMUSG00000007659","Bcl2l1"
"2",152847964,152895321,"+","ENSMUSG00000027469","Tpx2"
"2",152911352,152923068,"+","ENSMUSG00000027470","Mylk2"
"2",152931898,152933208,"-","ENSMUSG00000074676","Foxs1"
"2",152940997,152951698,"-","ENSMUSG00000042662","Dusp15"
"2",152962485,153008482,"+","ENSMUSG00000074673","Ttll9"
"2",153008890,153015427,"-","ENSMUSG00000027472","Pdrg1"
"2",153031852,153055775,"+","ENSMUSG00000042631","Xkr7"
"2",153065955,153081735,"+","ENSMUSG00000027474","Ccm2l"
"2",153108468,153151441,"+","ENSMUSG00000003283","Hck"
"2",153161303,153210466,"+","ENSMUSG00000068040","Tm9sf4"
"2",153222370,153225441,"-","ENSMUSG00000074671","Tspyl3"
"2",153227759,153241426,"-","ENSMUSG00000051413","Plagl2"
"2",153241533,153270247,"+","ENSMUSG00000046020","Pofut1"
"2",153291413,153333390,"+","ENSMUSG00000027475","Kif3b"
"2",153345829,153404007,"+","ENSMUSG00000042548","Asxl1"
"2",153407462,153529971,"-","ENSMUSG00000061411","Nol4l"
"2",153616933,153632781,"-","ENSMUSG00000056941","Commd7"
"2",153649450,153687730,"+","ENSMUSG00000027478","Dnmt3b"
"2",153741274,153773310,"+","ENSMUSG00000027479","Mapre1"
"2",153856188,153871084,"-","ENSMUSG00000027480","Sun5"
"2",153875045,153895270,"+","ENSMUSG00000027481","Bpifb2"
"2",153900388,153912795,"+","ENSMUSG00000068009","Bpifb6"
"2",153918230,153932996,"+","ENSMUSG00000068008","Bpifb3"
"2",153938212,153964101,"+","ENSMUSG00000074665","Bpifb4"
"2",153974945,154000495,"+","ENSMUSG00000078998","Bpifa6"
"2",154008265,154016079,"+","ENSMUSG00000042459","Bpifa2"
"2",154130336,154138356,"+","ENSMUSG00000027482","Bpifa3"
"2",154142880,154149219,"+","ENSMUSG00000027483","Bpifa1"
"2",154162607,154168450,"+","ENSMUSG00000027484","Bpifa5"
"2",154190818,154220369,"+","ENSMUSG00000027485","Bpifb1"
"2",154223742,154240902,"+","ENSMUSG00000038572","Bpifb5"
"2",154257854,154271245,"+","ENSMUSG00000067998","Bpifb9a"
"2",154307227,154320646,"+","ENSMUSG00000067996","Bpifb9b"
"2",154335380,154373010,"-","ENSMUSG00000027487","Cdk5rap1"
"2",154376313,154408099,"-","ENSMUSG00000027488","Snta1"
"2",154436481,154539356,"+","ENSMUSG00000038533","Cbfa2t2"
"2",154544399,154558890,"-","ENSMUSG00000027489","Necab3"
"2",154547085,154550003,"+","ENSMUSG00000038523","1700003F12Rik"
"2",154551776,154553276,"+","ENSMUSG00000078129","Actl10"
"2",154559407,154569892,"-","ENSMUSG00000027490","E2f1"
"2",154585758,154603708,"-","ENSMUSG00000000876","Pxmp4"
"2",154613297,154646821,"+","ENSMUSG00000059842","Zfp341"
"2",154651705,154694785,"+","ENSMUSG00000038467","Chmp4b"
"2",154791096,154867261,"+","ENSMUSG00000027593","Raly"
"2",154791402,155051012,"+","ENSMUSG00000027596","a"
"2",154871410,154892935,"-","ENSMUSG00000074656","Eif2s2"
"2",155059310,155074497,"-","ENSMUSG00000027597","Ahcy"
"2",155133509,155226855,"+","ENSMUSG00000027598","Itch"
"2",155236533,155250277,"+","ENSMUSG00000047459","Dynlrb1"
"2",155276297,155278073,"+","ENSMUSG00000027602","Map1lc3a"
"2",155278243,155357430,"-","ENSMUSG00000038383","Pigu"
"2",155381059,155389850,"+","ENSMUSG00000038375","Trp53inp2"
"2",155390656,155473894,"-","ENSMUSG00000038369","Ncoa6"
"2",155490379,155518237,"-","ENSMUSG00000027603","Ggt7"
"2",155517948,155585724,"+","ENSMUSG00000027605","Acss2"
"2",155563181,155592810,"-","ENSMUSG00000027610","Gss"
"2",155611212,155634307,"+","ENSMUSG00000074652","Myh7b"
"2",155634271,155692384,"-","ENSMUSG00000038324","Trpc4ap"
"2",155701677,155729475,"-","ENSMUSG00000038312","Edem2"
"2",155751117,155755471,"+","ENSMUSG00000027611","Procr"
"2",155775342,155818366,"+","ENSMUSG00000027612","Mmp24"
"2",155819832,155826925,"-","ENSMUSG00000027613","Eif6"
"2",155827548,155834854,"-","ENSMUSG00000074647","Fam83c"
"2",155846894,155930310,"-","ENSMUSG00000005882","Uqcc1"
"2",155941023,155945367,"-","ENSMUSG00000038259","Gdf5"
"2",155956458,155998900,"+","ENSMUSG00000038241","Cep250"
"2",155973279,156007977,"-","ENSMUSG00000074646","6430550D23Rik"
"2",156008045,156018279,"+","ENSMUSG00000005881","Ergic3"
"2",156065175,156070617,"+","ENSMUSG00000038180","Spag4"
"2",156071842,156111965,"-","ENSMUSG00000074643","Cpne1"
"2",156091958,156111978,"-","ENSMUSG00000089824","Rbm12"
"2",156123639,156144186,"-","ENSMUSG00000027618","Nfs1"
"2",156144039,156145797,"+","ENSMUSG00000067847","Romo1"
"2",156147239,156180238,"-","ENSMUSG00000027620","Rbm39"
"2",156196466,156309952,"+","ENSMUSG00000038116","Phf20"
"2",156311847,156312704,"-","ENSMUSG00000046229","Scand1"
"2",156312299,156375638,"+","ENSMUSG00000038085","Cnbd2"
"2",156420909,156543214,"+","ENSMUSG00000027624","Epb41l1"
"2",156547584,156568972,"+","ENSMUSG00000027628","Aar2"
"2",156613705,156764363,"+","ENSMUSG00000061689","Dlgap4"
"2",156775420,156781658,"+","ENSMUSG00000067818","Myl9"
"2",156840007,156855570,"+","ENSMUSG00000062175","Tgif2"
"2",156863128,156873563,"+","ENSMUSG00000027637","Rab5if"
"2",156872457,156887192,"-","ENSMUSG00000027636","Sla2"
"2",156927345,156992056,"-","ENSMUSG00000027634","Ndrg3"
"2",156995265,157007154,"-","ENSMUSG00000027635","Dsn1"
"2",157015799,157079254,"-","ENSMUSG00000055485","Soga1"
"2",157087055,157096482,"+","ENSMUSG00000074628","Tldc2"
"2",157097533,157135265,"-","ENSMUSG00000027639","Samhd1"
"2",157145893,157204534,"-","ENSMUSG00000027641","Rbl1"
"2",157208550,157279549,"-","ENSMUSG00000074627","Mroh8"
"2",157279017,157326319,"+","ENSMUSG00000027642","Rpn2"
"2",157329497,157347506,"-","ENSMUSG00000027643","Ghrh"
"2",157367594,157396763,"+","ENSMUSG00000063019","Manbal"
"2",157418444,157471862,"+","ENSMUSG00000027646","Src"
"2",157556362,157571274,"-","ENSMUSG00000067787","Blcap"
"2",157560078,157562522,"+","ENSMUSG00000067786","Nnat"
"2",157737401,157891614,"+","ENSMUSG00000027649","Ctnnbl1"
"2",157914653,157944719,"+","ENSMUSG00000037843","Vstm2l"
"2",157981803,158028433,"-","ENSMUSG00000027650","Tti1"
"2",158028497,158132297,"+","ENSMUSG00000027651","Rprd1b"
"2",158116402,158146436,"-","ENSMUSG00000037820","Tgm2"
"2",158182533,158229222,"-","ENSMUSG00000037813","D630003M21Rik"
"2",158258094,158284531,"+","ENSMUSG00000052922","Bpi"
"2",158306493,158332852,"+","ENSMUSG00000016024","Lbp"
"2",158375638,158386145,"+","ENSMUSG00000044349","Snhg11"
"2",158409848,158499253,"+","ENSMUSG00000027652","Ralgapb"
"2",158502612,158508198,"+","ENSMUSG00000044405","Adig"
"2",158512796,158550762,"+","ENSMUSG00000074625","Arhgap40"
"2",158610767,158615748,"+","ENSMUSG00000037771","Slc32a1"
"2",158624888,158639211,"+","ENSMUSG00000037761","Actr5"
"2",158665398,158766334,"+","ENSMUSG00000037754","Ppp1r16b"
"2",158768093,158786637,"+","ENSMUSG00000027654","Fam83d"
"2",158794807,158858214,"+","ENSMUSG00000027655","Dhx35"
"2",160311393,160334162,"-","ENSMUSG00000074623","Gm826"
"2",160363703,160367065,"-","ENSMUSG00000074622","Mafb"
"2",160645888,160722764,"+","ENSMUSG00000070544","Top1"
"2",160731300,160775760,"+","ENSMUSG00000016933","Plcg1"
"2",160748708,160872998,"-","ENSMUSG00000035877","Zhx3"
"2",160880670,160906002,"+","ENSMUSG00000027412","Lpin3"
"2",160906437,160912328,"-","ENSMUSG00000050700","Emilin3"
"2",160946978,161109075,"-","ENSMUSG00000057133","Chd6"
"2",161521990,162661147,"-","ENSMUSG00000053141","Ptprt"
"2",162931528,162937121,"+","ENSMUSG00000016921","Srsf6"
"2",162943472,162974522,"+","ENSMUSG00000035576","L3mbtl1"
"2",162987330,163014127,"+","ENSMUSG00000017868","Sgk2"
"2",163017354,163046141,"+","ENSMUSG00000017858","Ift52"
"2",163054687,163084688,"+","ENSMUSG00000017861","Mybl2"
"2",163087034,163087855,"-","ENSMUSG00000070708","Gtsf1l"
"2",163203125,163324170,"+","ENSMUSG00000074607","Tox2"
"2",163336242,163397993,"-","ENSMUSG00000017817","Jph2"
"2",163405822,163424697,"-","ENSMUSG00000035399","Oser1"
"2",163438476,163455324,"+","ENSMUSG00000017943","Gdap1l1"
"2",163466379,163472629,"-","ENSMUSG00000048486","Fitm2"
"2",163492318,163502612,"+","ENSMUSG00000078949","R3hdml"
"2",163506808,163572910,"+","ENSMUSG00000017950","Hnf4a"
"2",163602314,163619013,"+","ENSMUSG00000017679","Ttpal"
"2",163623272,163645131,"-","ENSMUSG00000017707","Serinc3"
"2",163658386,163726158,"+","ENSMUSG00000035268","Pkig"
"2",163726584,163750239,"-","ENSMUSG00000017697","Ada"
"2",163820861,163833146,"+","ENSMUSG00000027656","Ccn5"
"2",163853651,163859746,"+","ENSMUSG00000035238","Kcnk15"
"2",163859751,163918683,"-","ENSMUSG00000035226","Rims4"
"2",163994960,164018588,"+","ENSMUSG00000018326","Ywhab"
"2",164025450,164050538,"+","ENSMUSG00000054582","Pabpc1l"
"2",164053540,164071169,"-","ENSMUSG00000018322","Tomm34"
"2",164070322,164155524,"+","ENSMUSG00000018209","Stk4"
"2",164163619,164171113,"-","ENSMUSG00000040164","Kcns1"
"2",164176327,164182742,"-","ENSMUSG00000040154","Wfdc5"
"2",164189231,164190608,"-","ENSMUSG00000042845","Wfdc12"
"2",164198863,164200130,"-","ENSMUSG00000051769","Wfdc15a"
"2",164214454,164221660,"-","ENSMUSG00000018211","Wfdc15b"
"2",164235929,164238466,"-","ENSMUSG00000040132","Svs2"
"2",164254363,164256640,"-","ENSMUSG00000050383","Svs3b"
"2",164275952,164278459,"-","ENSMUSG00000016998","Svs4"
"2",164289268,164291500,"+","ENSMUSG00000017003","Svs3a"
"2",164316751,164318453,"+","ENSMUSG00000017000","Svs6"
"2",164332740,164334396,"+","ENSMUSG00000017004","Svs5"
"2",164354070,164389095,"-","ENSMUSG00000017002","Slpi"
"2",164389393,164405160,"-","ENSMUSG00000016995","Matn4"
"2",164403141,164415448,"+","ENSMUSG00000017007","Rbpjl"
"2",164424247,164443887,"-","ENSMUSG00000017009","Sdc4"
"2",164456964,164479638,"+","ENSMUSG00000045503","Sys1"
"2",164470301,164473724,"-","ENSMUSG00000017720","Trp53tg5"
"2",164486106,164493319,"+","ENSMUSG00000017734","Dbndd2"
"2",164497520,164508301,"+","ENSMUSG00000017721","Pigt"
"2",164562413,164568510,"+","ENSMUSG00000017723","Wfdc2"
"2",164569695,164573459,"-","ENSMUSG00000074596","Spint3"
"2",164579519,164585447,"-","ENSMUSG00000074595","Wfdc6a"
"2",164588343,164593594,"-","ENSMUSG00000017733","Eppin"
"2",164596458,164613626,"-","ENSMUSG00000070533","Wfdc8"
"2",164613522,164618212,"+","ENSMUSG00000070531","Wfdc6b"
"2",164634707,164638796,"-","ENSMUSG00000070530","Wfdc16"
"2",164649631,164656583,"-","ENSMUSG00000074594","Wfdc9"
"2",164656046,164657368,"+","ENSMUSG00000070529","Wfdc10"
"2",164662894,164674087,"-","ENSMUSG00000078940","Wfdc11"
"2",164685107,164687706,"+","ENSMUSG00000067704","Wfdc13"
"2",164698501,164702453,"+","ENSMUSG00000017310","Spint4"
"2",164715305,164718068,"+","ENSMUSG00000074593","Spint5"
"2",164731180,164745931,"-","ENSMUSG00000076434","Wfdc3"
"2",164745983,164768607,"+","ENSMUSG00000017299","Dnttip1"
"2",164769898,164778822,"+","ENSMUSG00000001403","Ube2c"
"2",164777161,164779967,"-","ENSMUSG00000017300","Tnnc2"
"2",164785823,164793816,"+","ENSMUSG00000050373","Snx21"
"2",164792765,164804882,"-","ENSMUSG00000017307","Acot8"
"2",164805098,164822130,"+","ENSMUSG00000045822","Zswim3"
"2",164822686,164826871,"+","ENSMUSG00000017764","Zswim1"
"2",164826389,164828537,"-","ENSMUSG00000017767","Spata25"
"2",164830732,164833456,"-","ENSMUSG00000039873","Neurl2"
"2",164832873,164841032,"+","ENSMUSG00000017760","Ctsa"
"2",164839518,164857711,"-","ENSMUSG00000017754","Pltp"
"2",164879304,164894454,"+","ENSMUSG00000039849","Pcif1"
"2",164891882,164911757,"-","ENSMUSG00000039834","Zfp335"
"2",164940780,164955850,"+","ENSMUSG00000017737","Mmp9"
"2",164960802,164999731,"+","ENSMUSG00000017740","Slc12a5"
"2",165000357,165034867,"-","ENSMUSG00000039804","Ncoa5"
"2",165055627,165072948,"+","ENSMUSG00000017652","Cd40"
"2",165111507,165234853,"-","ENSMUSG00000053166","Cdh22"
"2",165276554,165287869,"-","ENSMUSG00000017664","Slc35c2"
"2",165288031,165326479,"-","ENSMUSG00000017670","Elmo2"
"2",165351297,165368729,"-","ENSMUSG00000056824","Zfp663"
"2",165374264,165388259,"-","ENSMUSG00000017667","Zfp334"
"2",165393760,165400405,"-","ENSMUSG00000027670","Ocstamp"
"2",165405028,165473230,"-","ENSMUSG00000018459","Slc13a3"
"2",165490110,165493324,"-","ENSMUSG00000039725","Trp53rka"
"2",165503787,165519917,"+","ENSMUSG00000027661","Slc2a10"
"2",165595032,165771727,"+","ENSMUSG00000017897","Eya2"
"2",165784152,165899016,"-","ENSMUSG00000039671","Zmynd8"
"2",165992636,166073242,"+","ENSMUSG00000027678","Ncoa3"
"2",166073089,166155663,"-","ENSMUSG00000006800","Sulf2"
"2",166566342,166713832,"-","ENSMUSG00000039621","Prex1"
"2",166792531,166799505,"+","ENSMUSG00000042854","Trp53rkb"
"2",166805588,166898052,"+","ENSMUSG00000074582","Arfgef2"
"2",166906040,166946389,"+","ENSMUSG00000002718","Cse1l"
"2",166947549,166996299,"-","ENSMUSG00000039536","Stau1"
"2",167015193,167034947,"+","ENSMUSG00000017999","Ddx27"
"2",167035793,167063015,"-","ENSMUSG00000039501","Znfx1"
"2",167095969,167190155,"-","ENSMUSG00000050556","Kcnb1"
"2",167191805,167240604,"-","ENSMUSG00000017969","Ptgis"
"2",167298444,167349183,"-","ENSMUSG00000017929","B4galt5"
"2",167421712,167477000,"+","ENSMUSG00000039463","Slc9a8"
"2",167481133,167492887,"-","ENSMUSG00000047030","Spata2"
"2",167492645,167516173,"+","ENSMUSG00000006418","Rnf114"
"2",167538195,167542814,"+","ENSMUSG00000042821","Snai1"
"2",167607638,167632095,"-","ENSMUSG00000078923","Ube2v1"
"2",167642608,167689822,"-","ENSMUSG00000090213","Tmem189"
"2",167688915,167690418,"+","ENSMUSG00000056501","Cebpb"
"2",167932057,167979385,"+","ENSMUSG00000027540","Ptpn1"
"2",167980164,168010618,"-","ENSMUSG00000074577","Ripor3"
"2",168081004,168101203,"+","ENSMUSG00000044641","Pard6b"
"2",168180986,168207112,"-","ENSMUSG00000051149","Adnp"
"2",168209048,168230591,"-","ENSMUSG00000078919","Dpm1"
"2",168230622,168232594,"+","ENSMUSG00000074576","Mocs3"
"2",168260117,168281736,"-","ENSMUSG00000074575","Kcng1"
"2",168476410,168601657,"-","ENSMUSG00000027544","Nfatc2"
"2",168634438,168742409,"-","ENSMUSG00000027546","Atp9a"
"2",168748332,168767943,"-","ENSMUSG00000027547","Sall4"
"2",168893331,168955587,"-","ENSMUSG00000027551","Zfp64"
"2",169633013,170071816,"+","ENSMUSG00000047907","Tshz2"
"2",170108643,170148103,"-","ENSMUSG00000052056","Zfp217"
"2",170346991,170427845,"-","ENSMUSG00000013523","Bcas1"
"2",170482708,170497145,"-","ENSMUSG00000038567","Cyp24a1"
"2",170496428,170519123,"+","ENSMUSG00000052033","Pfdn4"
"2",170731807,170879769,"+","ENSMUSG00000027560","Dok5"
"2",172036233,172043466,"-","ENSMUSG00000067578","Cbln4"
"2",172248492,172251114,"+","ENSMUSG00000038537","Mc3r"
"2",172345565,172355749,"+","ENSMUSG00000027495","Fam210b"
"2",172356190,172370535,"-","ENSMUSG00000027496","Aurka"
"2",172370681,172382448,"+","ENSMUSG00000027498","Cstf1"
"2",172393794,172433757,"+","ENSMUSG00000074570","Cass4"
"2",172440556,172469908,"+","ENSMUSG00000027502","Rtf2"
"2",172450313,172458596,"-","ENSMUSG00000074569","Gcnt7"
"2",172472520,172474331,"+","ENSMUSG00000027505","Fam209"
"2",172549593,172558622,"+","ENSMUSG00000028640","Tfap2c"
"2",172868012,172940321,"-","ENSMUSG00000008999","Bmp7"
"2",172977700,172993576,"+","ENSMUSG00000005883","Spo11"
"2",173000117,173015739,"+","ENSMUSG00000027509","Rae1"
"2",173020498,173034734,"+","ENSMUSG00000027510","Rbm38"
"2",173093609,173119525,"-","ENSMUSG00000070495","Ctcfl"
"2",173153048,173159273,"+","ENSMUSG00000027513","Pck1"
"2",173206612,173218923,"-","ENSMUSG00000027514","Zbp1"
"2",173224458,173276533,"-","ENSMUSG00000038400","Pmepa1"
"2",173522586,173528501,"+","ENSMUSG00000027518","1700021F07Rik"
"2",173568666,173578365,"-","ENSMUSG00000027517","Ankrd60"
"2",173659760,173707343,"+","ENSMUSG00000027519","Rab22a"
"2",173719415,173722089,"+","ENSMUSG00000057047","1700010B08Rik"
"2",173737511,173784336,"+","ENSMUSG00000054455","Vapb"
"2",174076308,174099771,"+","ENSMUSG00000027522","Stx16"
"2",174110349,174123070,"+","ENSMUSG00000039263","Npepl1"
"2",174284320,174346744,"+","ENSMUSG00000027523","Gnas"
"2",174415804,174427502,"+","ENSMUSG00000016253","Nelfcd"
"2",174427493,174439039,"-","ENSMUSG00000016256","Ctsz"
"2",174450695,174457882,"+","ENSMUSG00000016255","Tubb1"
"2",174461072,174464105,"-","ENSMUSG00000016252","Atp5e"
"2",174465067,174473081,"-","ENSMUSG00000016257","Prelid3b"
"2",174643534,174710832,"+","ENSMUSG00000050600","Zfp831"
"2",174760619,174784042,"+","ENSMUSG00000027524","Edn3"
"2",175061549,175067781,"-","ENSMUSG00000078905","Gm14393"
"2",175191065,175206917,"-","ENSMUSG00000078903","Gm14391"
"2",175275125,175286805,"+","ENSMUSG00000078901","Gm14440"
"2",175422300,175435807,"-","ENSMUSG00000078897","Gm4724"
"2",175469985,175482171,"+","ENSMUSG00000078896","Zfp965"
"2",175789357,175801093,"-","ENSMUSG00000078889","Gm14288"
"2",175869219,175881248,"+","ENSMUSG00000078887","Gm6710"
"2",175918881,175931100,"-","ENSMUSG00000089756","Zfp966"
"2",175965331,175980303,"+","ENSMUSG00000078886","Gm2026"
"2",176226569,176240328,"+","ENSMUSG00000078894","2210418O10Rik"
"2",176473278,176486783,"-","ENSMUSG00000078881","Gm14434"
"2",176521056,176532479,"+","ENSMUSG00000095199","Zfp967"
"2",176613364,176636344,"-","ENSMUSG00000078880","Gm14308"
"2",176670522,176719085,"+","ENSMUSG00000078879","Zfp973"
"2",176708328,176721813,"+","ENSMUSG00000078878","Gm14305"
"2",176798612,176811223,"+","ENSMUSG00000078877","Gm14295"
"2",176892509,176927809,"-","ENSMUSG00000074527","Gm14296"
"2",177464733,177478129,"+","ENSMUSG00000078866","Zfp970"
"2",177759288,177770472,"+","ENSMUSG00000078864","Gm14322"
"2",177831791,177840336,"-","ENSMUSG00000095362","Gm14325"
"2",177903340,177925613,"-","ENSMUSG00000074529","Zfp972"
"2",177935993,177957297,"-","ENSMUSG00000078862","Gm14326"
"2",178023284,178034022,"+","ENSMUSG00000074519","Zfp971"
"2",178067695,178078476,"-","ENSMUSG00000078861","Zfp931"
"2",178118975,178338492,"+","ENSMUSG00000027525","Phactr3"
"2",178345293,178407685,"-","ENSMUSG00000060445","Sycp2"
"2",178411206,178414472,"-","ENSMUSG00000049999","Ppp1r3d"
"2",178414524,178424428,"+","ENSMUSG00000070476","Fam217b"
"2",178430531,178487366,"+","ENSMUSG00000039155","Cdh26"
"2",179442431,179899373,"+","ENSMUSG00000000305","Cdh4"
"2",179912152,179976646,"-","ENSMUSG00000039117","Taf4"
"2",180024987,180035465,"+","ENSMUSG00000039108","Lsm14b"
"2",180036374,180042433,"-","ENSMUSG00000027566","Psma7"
"2",180042509,180070201,"+","ENSMUSG00000039086","Ss18l1"
"2",180070588,180085902,"+","ENSMUSG00000039069","Mtg2"
"2",180099465,180104488,"-","ENSMUSG00000039059","Hrh3"
"2",180119306,180162680,"+","ENSMUSG00000039050","Osbpl2"
"2",180171485,180176286,"+","ENSMUSG00000039041","Adrm1"
"2",180176373,180225859,"-","ENSMUSG00000015647","Lama5"
"2",180257377,180258445,"+","ENSMUSG00000039001","Rps21"
"2",180258540,180273496,"-","ENSMUSG00000038990","Cables2"
"2",180277646,180289879,"-","ENSMUSG00000038980","Rbbp8nl"
"2",180325133,180334699,"-","ENSMUSG00000015627","Gata5"
"2",180456245,180474867,"+","ENSMUSG00000038963","Slco4a1"
"2",180499976,180544980,"+","ENSMUSG00000027568","Ntsr1"
"2",180581304,180586304,"+","ENSMUSG00000027569","Mrgbp"
"2",180589245,180595836,"+","ENSMUSG00000049401","Ogfr"
"2",180597790,180622189,"+","ENSMUSG00000027570","Col9a3"
"2",180621956,180642708,"-","ENSMUSG00000038932","Tcfl5"
"2",180657964,180709999,"-","ENSMUSG00000038914","Dido1"
"2",180710117,180718733,"+","ENSMUSG00000027573","Gid8"
"2",180725263,180742280,"+","ENSMUSG00000023393","Slc17a9"
"2",180774381,180776900,"-","ENSMUSG00000045493","Bhlhe23"
"2",180904377,180920949,"-","ENSMUSG00000038848","Ythdf1"
"2",180929023,180934010,"+","ENSMUSG00000038840","Birc7"
"2",180934772,180954699,"-","ENSMUSG00000027574","Nkain4"
"2",180967225,180982526,"+","ENSMUSG00000027575","Arfgap1"
"2",180986535,181018363,"+","ENSMUSG00000016356","Col20a1"
